order_id,order_number,order_date,customer_id,discount,last_updated_at
1643,CA-2019-164539,2019-11-16,605,0,2024-12-13
1644,CA-2019-164567,2019-06-15,303,0.2,2024-12-13
1645,CA-2019-164623,2019-10-20,540,0,2024-12-13
1646,CA-2019-164777,2019-01-27,673,0.2,2024-12-13
1647,CA-2019-164833,2019-06-04,465,0,2024-12-13
1648,CA-2019-164882,2019-10-31,688,0.08,2024-12-13
1649,CA-2019-165050,2019-12-07,32,0.13,2024-12-13
1650,CA-2019-165057,2019-09-11,679,0,2024-12-13
1651,CA-2019-165085,2019-12-27,114,0,2024-12-13
1652,CA-2019-165162,2019-05-14,324,0,2024-12-13
1653,CA-2019-165414,2019-12-21,476,0.2,2024-12-13
1654,CA-2019-165554,2019-05-18,37,0,2024-12-13
1655,CA-2019-165624,2019-08-23,285,0,2024-12-13
1656,CA-2019-165799,2019-06-29,689,0.1,2024-12-13
1657,CA-2019-165813,2019-03-20,94,0.2,2024-12-13
1658,CA-2019-166135,2019-10-01,675,0.2,2024-12-13
1659,CA-2019-166219,2019-08-28,102,0.25,2024-12-13
1660,CA-2019-166338,2019-12-06,535,0.7,2024-12-13
1661,CA-2019-166464,2019-09-12,593,0.1,2024-12-13
1662,CA-2019-166492,2019-04-07,654,0,2024-12-13
1663,CA-2019-166583,2019-06-26,777,0.2,2024-12-13
1664,CA-2019-166604,2019-05-15,35,0,2024-12-13
1665,CA-2019-166800,2019-11-19,20,0,2024-12-13
1666,CA-2019-166947,2019-06-05,248,0.1,2024-12-13
1667,CA-2019-166975,2019-11-26,694,0.2,2024-12-13
1668,CA-2019-167010,2019-04-05,786,0.35,2024-12-13
1669,CA-2019-167255,2019-09-27,644,0,2024-12-13
1670,CA-2019-167269,2019-06-16,585,0.2,2024-12-13
1671,CA-2019-167374,2019-03-26,306,0.2,2024-12-13
1672,CA-2019-167479,2019-03-14,36,0,2024-12-13
1673,CA-2019-167696,2019-09-16,69,0,2024-12-13
1674,CA-2019-167745,2019-09-18,295,0,2024-12-13
1675,CA-2019-168004,2019-10-04,208,0,2024-12-13
1676,CA-2019-168088,2019-03-19,163,0.26,2024-12-13
1677,CA-2019-168186,2019-09-10,8,0,2024-12-13
1678,CA-2019-168207,2019-11-02,478,0.14,2024-12-13
1679,CA-2019-168277,2019-05-29,416,0,2024-12-13
1680,CA-2019-168459,2019-11-22,487,0.45,2024-12-13
1681,CA-2019-168480,2019-09-21,224,0,2024-12-13
1682,CA-2019-168529,2019-10-08,485,0,2024-12-13
1683,CA-2019-168564,2019-08-08,771,0.2,2024-12-13
1684,CA-2019-168634,2019-12-06,17,0,2024-12-13
1685,CA-2019-168746,2019-01-27,721,0.37,2024-12-13
1686,CA-2019-168760,2019-09-22,528,0,2024-12-13
1687,CA-2019-168767,2019-04-10,224,0.2,2024-12-13
1688,CA-2019-168809,2019-08-25,494,0.67,2024-12-13
1689,CA-2019-169201,2019-09-28,323,0,2024-12-13
1690,CA-2019-169278,2019-05-21,500,0.2,2024-12-13
1691,CA-2019-169299,2019-08-24,229,0.2,2024-12-13
1692,CA-2019-169397,2019-12-24,342,0.37,2024-12-13
1693,CA-2019-169537,2019-09-03,370,0,2024-12-13
1694,CA-2019-169572,2019-09-06,24,0,2024-12-13
1695,CA-2019-169656,2019-08-13,264,0.2,2024-12-13
1696,CA-2019-169677,2019-01-13,443,0,2024-12-13
1697,CA-2019-169733,2019-10-22,306,0.2,2024-12-13
1698,CA-2019-169740,2019-02-20,466,0,2024-12-13
1699,CA-2019-169796,2019-11-09,234,0,2024-12-13
1700,CA-2020-100041,2020-11-20,79,0,2024-12-13
1701,CA-2020-100083,2020-11-24,140,0.2,2024-12-13
1702,CA-2020-100153,2020-12-13,432,0,2024-12-13
1703,CA-2020-100202,2020-12-31,72,0.2,2024-12-13
1704,CA-2020-100244,2020-09-20,308,0.08,2024-12-13
1705,CA-2020-100300,2020-06-24,517,0.07,2024-12-13
1706,CA-2020-100307,2020-12-15,745,0,2024-12-13
1707,CA-2020-100468,2020-11-24,59,0.1,2024-12-13
1708,CA-2020-100510,2020-05-12,329,0,2024-12-13
1709,CA-2020-100587,2020-12-10,699,0,2024-12-13
1710,CA-2020-100671,2020-11-01,181,0.2,2024-12-13
1711,CA-2020-100790,2020-06-26,368,0,2024-12-13
1712,CA-2020-100944,2020-09-24,258,0.1,2024-12-13
1713,CA-2020-100965,2020-07-07,649,0,2024-12-13
1714,CA-2020-100993,2020-02-05,64,0.1,2024-12-13
1715,CA-2020-101161,2020-10-13,119,0,2024-12-13
1716,CA-2020-101168,2020-12-25,714,0,2024-12-13
1717,CA-2020-101189,2020-02-04,341,0,2024-12-13
1718,CA-2020-101329,2020-04-22,526,0,2024-12-13
1719,CA-2020-101336,2020-11-13,151,0,2024-12-13
1720,CA-2020-101343,2020-07-17,618,0,2024-12-13
1721,CA-2020-101378,2020-07-14,646,0,2024-12-13
1722,CA-2020-101385,2020-09-25,413,0,2024-12-13
1723,CA-2020-101448,2020-02-27,251,0,2024-12-13
1724,CA-2020-101469,2020-07-02,430,0,2024-12-13
1725,CA-2020-101525,2020-05-01,160,0,2024-12-13
1726,CA-2020-101546,2020-12-18,303,0,2024-12-13
1727,CA-2020-101623,2020-02-28,657,0,2024-12-13
1728,CA-2020-101630,2020-02-19,151,0,2024-12-13
1729,CA-2020-101651,2020-12-24,673,0,2024-12-13
1730,CA-2020-101672,2020-10-03,189,0.05,2024-12-13
1731,CA-2020-101693,2020-06-25,456,0.45,2024-12-13
1732,CA-2020-101742,2020-09-23,168,0.2,2024-12-13
1733,CA-2020-101791,2020-05-27,108,0.47,2024-12-13
1734,CA-2020-101938,2020-01-07,243,0,2024-12-13
1735,CA-2020-101966,2020-07-14,94,0.2,2024-12-13
1736,CA-2020-101980,2020-08-19,654,0.2,2024-12-13
1737,CA-2020-101987,2020-06-24,328,0,2024-12-13
1738,CA-2020-102092,2020-12-09,600,0,2024-12-13
1739,CA-2020-102127,2020-06-26,784,0,2024-12-13
1740,CA-2020-102134,2020-03-14,707,0,2024-12-13
1741,CA-2020-102162,2020-09-11,364,0,2024-12-13
1742,CA-2020-102456,2020-02-27,218,0,2024-12-13
1743,CA-2020-102498,2020-07-24,366,0,2024-12-13
1744,CA-2020-102561,2020-07-18,567,0.2,2024-12-13
1745,CA-2020-102596,2020-12-27,635,0.2,2024-12-13
1746,CA-2020-102792,2020-12-13,345,0,2024-12-13
1747,CA-2020-102813,2020-07-02,246,0.25,2024-12-13
1748,CA-2020-102932,2020-09-19,683,0,2024-12-13
1749,CA-2020-102981,2020-09-06,530,0.1,2024-12-13
1750,CA-2020-103037,2020-07-25,432,0.2,2024-12-13
1751,CA-2020-103107,2020-07-04,624,0.13,2024-12-13
1752,CA-2020-103128,2020-11-11,682,0.2,2024-12-13
1753,CA-2020-103163,2020-06-07,288,0.1,2024-12-13
1754,CA-2020-103359,2020-12-22,452,0.2,2024-12-13
1755,CA-2020-103464,2020-11-18,592,0,2024-12-13
1756,CA-2020-103709,2020-09-08,469,0,2024-12-13
1757,CA-2020-103730,2020-06-12,679,0,2024-12-13
1758,CA-2020-103891,2020-07-12,433,0.2,2024-12-13
1759,CA-2020-103919,2020-10-03,759,0.6,2024-12-13
1760,CA-2020-103947,2020-04-01,65,0.2,2024-12-13
1761,CA-2020-103982,2020-03-03,1,0.2,2024-12-13
1762,CA-2020-104150,2020-08-03,21,0,2024-12-13
1763,CA-2020-104157,2020-07-25,543,0,2024-12-13
1764,CA-2020-104276,2020-11-27,321,0.33,2024-12-13
1765,CA-2020-104311,2020-05-02,53,0.2,2024-12-13
1766,CA-2020-104633,2020-06-12,246,0,2024-12-13
1767,CA-2020-104689,2020-12-01,286,0,2024-12-13
1768,CA-2020-104969,2020-04-08,262,0.45,2024-12-13
1769,CA-2020-104983,2020-07-03,287,0.2,2024-12-13
1770,CA-2020-105018,2020-11-28,698,0,2024-12-13
1771,CA-2020-105081,2020-12-25,356,0.1,2024-12-13
1772,CA-2020-105207,2020-01-03,97,0,2024-12-13
1773,CA-2020-105256,2020-05-20,381,0.2,2024-12-13
1774,CA-2020-105263,2020-08-06,466,0,2024-12-13
1775,CA-2020-105277,2020-12-04,466,0.2,2024-12-13
1776,CA-2020-105284,2020-11-24,503,0.2,2024-12-13
1777,CA-2020-105291,2020-10-30,711,0,2024-12-13
1778,CA-2020-105354,2020-12-02,614,0,2024-12-13
1779,CA-2020-105459,2020-08-12,574,0.2,2024-12-13
1780,CA-2020-105473,2020-04-16,94,0,2024-12-13
1781,CA-2020-105494,2020-11-10,587,0.1,2024-12-13
1782,CA-2020-105585,2020-08-26,641,0,2024-12-13
1783,CA-2020-105662,2020-05-05,624,0.2,2024-12-13
1784,CA-2020-105732,2020-09-13,19,0,2024-12-13
1785,CA-2020-105746,2020-12-30,71,0.3,2024-12-13
1786,CA-2020-105753,2020-10-20,454,0,2024-12-13
1787,CA-2020-105760,2020-06-19,420,0,2024-12-13
1788,CA-2020-105781,2020-02-16,364,0.05,2024-12-13
1789,CA-2020-105816,2020-12-11,391,0,2024-12-13
1790,CA-2020-105900,2020-09-17,107,0,2024-12-13
1791,CA-2020-105963,2020-11-15,680,0,2024-12-13
1792,CA-2020-106075,2020-09-18,330,0.2,2024-12-13
1793,CA-2020-106243,2020-09-30,307,0.2,2024-12-13
1794,CA-2020-106278,2020-09-02,91,0.1,2024-12-13
1795,CA-2020-106306,2020-03-08,592,0.7,2024-12-13
1796,CA-2020-106341,2020-10-20,460,0.2,2024-12-13
1797,CA-2020-106383,2020-03-19,113,0.7,2024-12-13
1798,CA-2020-106397,2020-07-07,517,0,2024-12-13
1799,CA-2020-106460,2020-02-19,312,0,2024-12-13
1800,CA-2020-106530,2020-05-08,153,0.2,2024-12-13
1801,CA-2020-106558,2020-01-17,222,0,2024-12-13
1802,CA-2020-106621,2020-09-29,224,0.2,2024-12-13
1803,CA-2020-106656,2020-09-23,240,0,2024-12-13
1804,CA-2020-106894,2020-02-07,123,0,2024-12-13
1805,CA-2020-106915,2020-11-26,293,0.2,2024-12-13
1806,CA-2020-106950,2020-09-02,356,0.4,2024-12-13
1807,CA-2020-107104,2020-11-26,537,0.04,2024-12-13
1808,CA-2020-107146,2020-06-17,452,0.2,2024-12-13
1809,CA-2020-107202,2020-05-21,453,0.2,2024-12-13
1810,CA-2020-107216,2020-06-14,613,0,2024-12-13
1811,CA-2020-107328,2020-08-08,122,0.13,2024-12-13
1812,CA-2020-107475,2020-06-07,660,0.2,2024-12-13
1813,CA-2020-107615,2020-03-22,626,0,2024-12-13
1814,CA-2020-107783,2020-07-28,581,0.47,2024-12-13
1815,CA-2020-107790,2020-11-20,260,0.2,2024-12-13
1816,CA-2020-108056,2020-09-29,279,0.2,2024-12-13
1817,CA-2020-108105,2020-02-16,314,0,2024-12-13
1818,CA-2020-108196,2020-11-25,182,0.53,2024-12-13
1819,CA-2020-108210,2020-05-30,60,0.2,2024-12-13
1820,CA-2020-108224,2020-05-14,752,0.2,2024-12-13
1821,CA-2020-108350,2020-06-06,671,0,2024-12-13
1822,CA-2020-108364,2020-12-19,99,0.8,2024-12-13
1823,CA-2020-108434,2020-12-05,366,0,2024-12-13
1824,CA-2020-108567,2020-05-20,193,0.7,2024-12-13
1825,CA-2020-108581,2020-06-20,246,0.2,2024-12-13
1826,CA-2020-108616,2020-09-29,381,0,2024-12-13
1827,CA-2020-108630,2020-11-18,77,0.2,2024-12-13
1828,CA-2020-108644,2020-09-30,696,0.8,2024-12-13
1829,CA-2020-108735,2020-04-17,392,0.15,2024-12-13
1830,CA-2020-108868,2020-09-08,418,0.2,2024-12-13
1831,CA-2020-108875,2020-09-24,154,0.2,2024-12-13
1832,CA-2020-108882,2020-01-09,448,0.1,2024-12-13
1833,CA-2020-108959,2020-03-10,514,0.2,2024-12-13
1834,CA-2020-108987,2020-09-08,25,0.23,2024-12-13
1835,CA-2020-109057,2020-04-22,773,0.2,2024-12-13
1836,CA-2020-109176,2020-05-09,413,0.2,2024-12-13
1837,CA-2020-109344,2020-02-08,145,0.2,2024-12-13
1838,CA-2020-109365,2020-11-03,789,0.06,2024-12-13
1839,CA-2020-109400,2020-05-02,575,0.3,2024-12-13
1840,CA-2020-109407,2020-01-24,323,0,2024-12-13
1841,CA-2020-109652,2020-04-10,616,0.2,2024-12-13
1842,CA-2020-109666,2020-04-19,439,0.03,2024-12-13
1843,CA-2020-109722,2020-12-05,757,0,2024-12-13
1844,CA-2020-109743,2020-09-22,692,0.2,2024-12-13
1845,CA-2020-109806,2020-09-17,407,0.07,2024-12-13
1846,CA-2020-109820,2020-11-20,22,0.53,2024-12-13
1847,CA-2020-109827,2020-12-25,479,0.36,2024-12-13
1848,CA-2020-109869,2020-04-22,756,0.36,2024-12-13
1849,CA-2020-109911,2020-05-12,780,0,2024-12-13
1850,CA-2020-109925,2020-11-06,339,0,2024-12-13
1851,CA-2020-109953,2020-07-14,622,0.07,2024-12-13
1852,CA-2020-110009,2020-09-08,760,0,2024-12-13
1853,CA-2020-110023,2020-09-09,768,0.2,2024-12-13
1854,CA-2020-110044,2020-06-28,641,0.2,2024-12-13
1855,CA-2020-110086,2020-09-18,68,0.2,2024-12-13
1856,CA-2020-110254,2020-08-04,522,0,2024-12-13
1857,CA-2020-110366,2020-09-05,350,0.2,2024-12-13
1858,CA-2020-110492,2020-02-12,408,0,2024-12-13
1859,CA-2020-110499,2020-04-07,790,0.2,2024-12-13
1860,CA-2020-110730,2020-09-23,155,0,2024-12-13
1861,CA-2020-110772,2020-11-20,579,0.28,2024-12-13
1862,CA-2020-110898,2020-03-06,451,0.68,2024-12-13
1863,CA-2020-110975,2020-12-25,190,0.25,2024-12-13
1864,CA-2020-110982,2020-06-05,148,0.1,2024-12-13
1865,CA-2020-111010,2020-01-22,593,0,2024-12-13
1866,CA-2020-111115,2020-07-25,449,0,2024-12-13
1867,CA-2020-111143,2020-11-19,772,0,2024-12-13
1868,CA-2020-111213,2020-04-01,291,0.1,2024-12-13
1869,CA-2020-111283,2020-02-28,451,0.2,2024-12-13
1870,CA-2020-111318,2020-07-23,337,0.2,2024-12-13
1871,CA-2020-111409,2020-09-18,603,0.2,2024-12-13
1872,CA-2020-111416,2020-09-17,482,0.2,2024-12-13
1873,CA-2020-111493,2020-10-21,158,0,2024-12-13
1874,CA-2020-111605,2020-12-27,412,0,2024-12-13
1875,CA-2020-111682,2020-06-17,732,0.04,2024-12-13
1876,CA-2020-111696,2020-05-08,741,0,2024-12-13
1877,CA-2020-111794,2020-10-01,324,0.2,2024-12-13
1878,CA-2020-111913,2020-08-04,453,0.2,2024-12-13
1879,CA-2020-111941,2020-12-25,72,0.2,2024-12-13
1880,CA-2020-111976,2020-03-08,72,0.3,2024-12-13
1881,CA-2020-112025,2020-07-30,473,0.8,2024-12-13
1882,CA-2020-112060,2020-12-04,444,0,2024-12-13
1883,CA-2020-112102,2020-04-12,71,0,2024-12-13
1884,CA-2020-112109,2020-07-08,356,0.45,2024-12-13
1885,CA-2020-112123,2020-03-03,89,0,2024-12-13
1886,CA-2020-112256,2020-07-23,148,0.32,2024-12-13
1887,CA-2020-112277,2020-09-10,678,0.2,2024-12-13
1888,CA-2020-112340,2020-10-21,570,0,2024-12-13
1889,CA-2020-112382,2020-05-09,486,0.2,2024-12-13
1890,CA-2020-112389,2020-10-29,394,0,2024-12-13
1891,CA-2020-112578,2020-12-29,290,0,2024-12-13
1892,CA-2020-112585,2020-07-30,662,0,2024-12-13
1893,CA-2020-112669,2020-04-14,444,0.2,2024-12-13
1894,CA-2020-112676,2020-05-05,595,0.2,2024-12-13
1895,CA-2020-112697,2020-12-18,31,0.37,2024-12-13
1896,CA-2020-112739,2020-09-02,635,0.5,2024-12-13
1897,CA-2020-112830,2020-06-06,469,0.2,2024-12-13
1898,CA-2020-112893,2020-09-09,60,0.2,2024-12-13
1899,CA-2020-112942,2020-02-13,635,0,2024-12-13
1900,CA-2020-113061,2020-04-22,267,0,2024-12-13
1901,CA-2020-113082,2020-09-12,490,0,2024-12-13
1902,CA-2020-113096,2020-09-02,730,0,2024-12-13
1903,CA-2020-113117,2020-08-16,401,0,2024-12-13
1904,CA-2020-113138,2020-11-19,573,0.1,2024-12-13
1905,CA-2020-113236,2020-05-26,166,0.2,2024-12-13
1906,CA-2020-113243,2020-06-10,581,0.07,2024-12-13
1907,CA-2020-113292,2020-03-18,191,0.2,2024-12-13
1908,CA-2020-113341,2020-11-25,512,0.2,2024-12-13
1909,CA-2020-113390,2020-10-11,276,0.2,2024-12-13
1910,CA-2020-113425,2020-11-21,383,0.2,2024-12-13
1911,CA-2020-113516,2020-09-08,781,0.2,2024-12-13
1912,CA-2020-113551,2020-08-18,561,0.5,2024-12-13
1913,CA-2020-113600,2020-12-15,693,0.7,2024-12-13
1914,CA-2020-113607,2020-10-14,614,0,2024-12-13
1915,CA-2020-113621,2020-12-01,357,0,2024-12-13
1916,CA-2020-113656,2020-01-23,127,0,2024-12-13
1917,CA-2020-113726,2020-11-24,677,0,2024-12-13
1918,CA-2020-113733,2020-12-08,462,0.2,2024-12-13
1919,CA-2020-113747,2020-05-28,777,0,2024-12-13
1920,CA-2020-113803,2020-03-24,780,0,2024-12-13
1921,CA-2020-113817,2020-11-07,517,0.2,2024-12-13
1922,CA-2020-113831,2020-05-30,35,0,2024-12-13
1923,CA-2020-113845,2020-11-20,280,0.2,2024-12-13
1924,CA-2020-113978,2020-09-25,767,0.2,2024-12-13
1925,CA-2020-114104,2020-11-20,572,0,2024-12-13
1926,CA-2020-114209,2020-05-21,57,0.5,2024-12-13
1927,CA-2020-114307,2020-07-22,501,0,2024-12-13
1928,CA-2020-114405,2020-04-07,56,0.2,2024-12-13
1929,CA-2020-114482,2020-11-21,226,0,2024-12-13
1930,CA-2020-114489,2020-12-05,358,0,2024-12-13
1931,CA-2020-114538,2020-12-26,629,0.2,2024-12-13
1932,CA-2020-114601,2020-08-26,3,0,2024-12-13
1933,CA-2020-114713,2020-07-07,678,0.2,2024-12-13
1934,CA-2020-114727,2020-07-18,472,0.3,2024-12-13
1935,CA-2020-114748,2020-10-09,551,0.2,2024-12-13
1936,CA-2020-114860,2020-12-22,228,0,2024-12-13
1937,CA-2020-114867,2020-12-23,288,0.3,2024-12-13
1938,CA-2020-114895,2020-11-21,546,0,2024-12-13
1939,CA-2020-114944,2020-01-30,320,0.2,2024-12-13
1940,CA-2020-114951,2020-06-26,228,0,2024-12-13
1941,CA-2020-114972,2020-11-03,591,0.05,2024-12-13
1942,CA-2020-115224,2020-12-08,198,0,2024-12-13
1943,CA-2020-115378,2020-11-18,39,0,2024-12-13
1944,CA-2020-115476,2020-03-17,782,0,2024-12-13
1945,CA-2020-115483,2020-07-14,408,0.2,2024-12-13
1946,CA-2020-115504,2020-03-12,495,0,2024-12-13
1947,CA-2020-115525,2020-07-25,657,0.2,2024-12-13
1948,CA-2020-115574,2020-12-23,102,0.3,2024-12-13
1949,CA-2020-115588,2020-11-10,18,0.2,2024-12-13
1950,CA-2020-115756,2020-09-05,598,0,2024-12-13
1951,CA-2020-115917,2020-05-20,624,0.1,2024-12-13
1952,CA-2020-116232,2020-09-22,13,0.45,2024-12-13
1953,CA-2020-116337,2020-11-07,493,0.4,2024-12-13
1954,CA-2020-116344,2020-07-29,397,0.2,2024-12-13
1955,CA-2020-116379,2020-11-07,458,0.2,2024-12-13
1956,CA-2020-116526,2020-09-01,340,0.02,2024-12-13
1957,CA-2020-116540,2020-09-02,717,0,2024-12-13
1958,CA-2020-116547,2020-01-10,418,0,2024-12-13
1959,CA-2020-116561,2020-09-11,253,0.1,2024-12-13
1960,CA-2020-116596,2020-10-27,120,0.08,2024-12-13
1961,CA-2020-116603,2020-07-17,60,0,2024-12-13
1962,CA-2020-116722,2020-11-11,468,0.13,2024-12-13
1963,CA-2020-116736,2020-01-17,133,0,2024-12-13
1964,CA-2020-116764,2020-08-27,269,0.2,2024-12-13
1965,CA-2020-116799,2020-03-03,367,0.25,2024-12-13
1966,CA-2020-116911,2020-09-15,353,0.1,2024-12-13
1967,CA-2020-116918,2020-10-01,376,0.45,2024-12-13
1968,CA-2020-116974,2020-10-09,534,0.4,2024-12-13
1969,CA-2020-117121,2020-12-17,7,0,2024-12-13
1970,CA-2020-117226,2020-12-30,425,0.8,2024-12-13
1971,CA-2020-117282,2020-07-14,236,0.2,2024-12-13
1972,CA-2020-117408,2020-08-31,757,0.2,2024-12-13
1973,CA-2020-117583,2020-11-27,126,0,2024-12-13
1974,CA-2020-117590,2020-12-08,301,0.4,2024-12-13
1975,CA-2020-117604,2020-09-04,401,0,2024-12-13
1976,CA-2020-117625,2020-05-10,306,0.2,2024-12-13
1977,CA-2020-117660,2020-12-30,94,0.2,2024-12-13
1978,CA-2020-117681,2020-04-09,321,0.15,2024-12-13
1979,CA-2020-117849,2020-04-15,383,0,2024-12-13
1980,CA-2020-117912,2020-02-04,739,0.2,2024-12-13
1981,CA-2020-117919,2020-08-27,737,0.2,2024-12-13
1982,CA-2020-118052,2020-05-06,78,0.2,2024-12-13
1983,CA-2020-118073,2020-08-12,181,0.45,2024-12-13
1984,CA-2020-118101,2020-06-26,704,0,2024-12-13
1985,CA-2020-118129,2020-12-19,153,0.2,2024-12-13
1986,CA-2020-118178,2020-03-19,136,0.7,2024-12-13
1987,CA-2020-118255,2020-03-11,580,0,2024-12-13
1988,CA-2020-118311,2020-10-24,256,0,2024-12-13
1989,CA-2020-118332,2020-12-16,598,0.2,2024-12-13
1990,CA-2020-118500,2020-11-17,326,0,2024-12-13
1991,CA-2020-118514,2020-02-03,455,0,2024-12-13
1992,CA-2020-118570,2020-11-13,133,0.2,2024-12-13
1993,CA-2020-118626,2020-08-15,347,0.2,2024-12-13
1994,CA-2020-118689,2020-10-02,742,0,2024-12-13
1995,CA-2020-118745,2020-06-11,721,0.2,2024-12-13
1996,CA-2020-118759,2020-11-14,485,0.05,2024-12-13
1997,CA-2020-118899,2020-03-22,487,0.2,2024-12-13
1998,CA-2020-118913,2020-06-25,56,0,2024-12-13
1999,CA-2020-118934,2020-08-09,299,0.7,2024-12-13
2000,CA-2020-118969,2020-10-02,469,0.7,2024-12-13
2001,CA-2020-119018,2020-11-04,186,0.13,2024-12-13
2002,CA-2020-119025,2020-02-22,613,0,2024-12-13
2003,CA-2020-119074,2020-03-27,239,0,2024-12-13
2004,CA-2020-119123,2020-03-13,195,0.2,2024-12-13
2005,CA-2020-119165,2020-10-31,68,0.3,2024-12-13
2006,CA-2020-119186,2020-05-26,539,0.22,2024-12-13
2007,CA-2020-119445,2020-06-26,306,0,2024-12-13
2008,CA-2020-119515,2020-08-14,760,0.2,2024-12-13
2009,CA-2020-119641,2020-09-22,177,0,2024-12-13
2010,CA-2020-119683,2020-03-12,150,0,2024-12-13
2011,CA-2020-119823,2020-06-04,423,0,2024-12-13
2012,CA-2020-119865,2020-06-21,53,0.2,2024-12-13
2013,CA-2020-119935,2020-11-10,436,0,2024-12-13
2014,CA-2020-119963,2020-11-18,705,0.23,2024-12-13
2015,CA-2020-120005,2020-03-03,762,0,2024-12-13
2016,CA-2020-120082,2020-03-25,211,0,2024-12-13
2017,CA-2020-120180,2020-07-14,757,0.2,2024-12-13
2018,CA-2020-120250,2020-09-19,44,0.2,2024-12-13
2019,CA-2020-120257,2020-09-22,615,0.2,2024-12-13
2020,CA-2020-120355,2020-09-18,525,0.05,2024-12-13
2021,CA-2020-120369,2020-10-28,776,0,2024-12-13
2022,CA-2020-120530,2020-04-07,223,0.1,2024-12-13
2023,CA-2020-120558,2020-06-07,635,0,2024-12-13
2024,CA-2020-120796,2020-04-03,174,0.7,2024-12-13
2025,CA-2020-120803,2020-03-09,624,0,2024-12-13
2026,CA-2020-120824,2020-06-12,62,0.44,2024-12-13
2027,CA-2020-120859,2020-09-01,185,0,2024-12-13
2028,CA-2020-120873,2020-10-27,120,0,2024-12-13
2029,CA-2020-121020,2020-10-24,143,0.2,2024-12-13
2030,CA-2020-121034,2020-08-08,364,0.2,2024-12-13
2031,CA-2020-121223,2020-09-11,297,0.3,2024-12-13
2032,CA-2020-121356,2020-11-20,697,0,2024-12-13
2033,CA-2020-121370,2020-11-14,253,0.3,2024-12-13
2034,CA-2020-121377,2020-05-28,756,0.2,2024-12-13
2035,CA-2020-121447,2020-02-21,246,0,2024-12-13
2036,CA-2020-121601,2020-10-04,530,0.2,2024-12-13
2037,CA-2020-121671,2020-07-17,3,0,2024-12-13
2038,CA-2020-121748,2020-10-24,787,0,2024-12-13
2039,CA-2020-121755,2020-01-16,259,0.1,2024-12-13
2040,CA-2020-121958,2020-11-13,182,0.2,2024-12-13
2041,CA-2020-121993,2020-06-10,343,0.2,2024-12-13
2042,CA-2020-122017,2020-12-29,139,0,2024-12-13
2043,CA-2020-122063,2020-12-03,526,0,2024-12-13
2044,CA-2020-122133,2020-05-16,403,0,2024-12-13
2045,CA-2020-122322,2020-07-15,644,0,2024-12-13
2046,CA-2020-122392,2020-07-22,147,0.2,2024-12-13
2047,CA-2020-122448,2020-06-09,193,0.2,2024-12-13
2048,CA-2020-122511,2020-03-11,114,0.2,2024-12-13
2049,CA-2020-122518,2020-03-04,640,0.2,2024-12-13
2050,CA-2020-122581,2020-08-21,378,0.1,2024-12-13
2051,CA-2020-122728,2020-05-18,251,0,2024-12-13
2052,CA-2020-122903,2020-05-27,448,0,2024-12-13
2053,CA-2020-123015,2020-12-26,38,0.2,2024-12-13
2054,CA-2020-123050,2020-04-04,67,0,2024-12-13
2055,CA-2020-123120,2020-09-04,184,0.07,2024-12-13
2056,CA-2020-123176,2020-09-27,366,0,2024-12-13
2057,CA-2020-123274,2020-02-19,312,0,2024-12-13
2058,CA-2020-123337,2020-09-16,425,0.07,2024-12-13
2059,CA-2020-123358,2020-04-10,116,0.05,2024-12-13
2060,CA-2020-123414,2020-08-21,720,0.2,2024-12-13
2061,CA-2020-123512,2020-06-17,546,0.05,2024-12-13
2062,CA-2020-123526,2020-12-24,117,0,2024-12-13
2063,CA-2020-123533,2020-11-24,669,0.2,2024-12-13
2064,CA-2020-123540,2020-04-02,208,0,2024-12-13
2065,CA-2020-123617,2020-11-28,37,0.7,2024-12-13
2066,CA-2020-123666,2020-03-26,707,0,2024-12-13
2067,CA-2020-123722,2020-09-25,566,0.2,2024-12-13
2068,CA-2020-123806,2020-11-24,448,0,2024-12-13
2069,CA-2020-123932,2020-09-06,790,0.2,2024-12-13
2070,CA-2020-123946,2020-09-12,38,0,2024-12-13
2071,CA-2020-124016,2020-09-23,409,0.37,2024-12-13
2072,CA-2020-124051,2020-12-29,414,0.2,2024-12-13
2073,CA-2020-124100,2020-03-31,260,0.1,2024-12-13
2074,CA-2020-124149,2020-04-23,517,0.2,2024-12-13
2075,CA-2020-124233,2020-04-08,150,0,2024-12-13
2076,CA-2020-124254,2020-04-12,733,0.2,2024-12-13
2077,CA-2020-124352,2020-10-15,142,0,2024-12-13
2078,CA-2020-124485,2020-11-24,555,0.05,2024-12-13
2079,CA-2020-124506,2020-11-11,66,0.25,2024-12-13
2080,CA-2020-124527,2020-11-16,338,0.2,2024-12-13
2081,CA-2020-124562,2020-12-08,402,0.7,2024-12-13
2082,CA-2020-124583,2020-09-01,450,0,2024-12-13
2083,CA-2020-124590,2020-11-12,711,0.26,2024-12-13
2084,CA-2020-124667,2020-11-11,75,0,2024-12-13
2085,CA-2020-124681,2020-07-18,724,0.2,2024-12-13
2086,CA-2020-124772,2020-12-05,366,0,2024-12-13
2087,CA-2020-124793,2020-03-14,528,0.2,2024-12-13
2088,CA-2020-124814,2020-04-10,287,0.1,2024-12-13
2089,CA-2020-125017,2020-02-06,415,0.2,2024-12-13
2090,CA-2020-125080,2020-10-21,787,0.4,2024-12-13
